session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
tdmddbpq,22,nqzcesvm,27,activism,Contribute,1781012317,3,0,0
tdmddbpq,12,hd9e5rlc,26,activism,EffortTask,1781012317,3,1,0
tdmddbpq,28,r3xrntnr,17,activism,Contribute,1781012318,2,0,0
tdmddbpq,23,t5bft775,26,activism,EffortTask,1781012319,3,1,0
tdmddbpq,15,1pjntanf,17,activism,Contribute,1781012322,2,0,0
tdmddbpq,11,5qny78h8,18,activism,WaitForResults,1781012322,2,0,1
tdmddbpq,15,1pjntanf,18,activism,WaitForResults,1781012322,2,0,1
tdmddbpq,21,amhitlg7,18,activism,WaitForResults,1781012322,2,0,1
tdmddbpq,28,r3xrntnr,18,activism,WaitForResults,1781012322,2,0,1
tdmddbpq,10,84zpvizz,26,activism,EffortTask,1781012322,3,1,0
tdmddbpq,12,hd9e5rlc,27,activism,Contribute,1781012323,3,0,0
tdmddbpq,23,t5bft775,27,activism,Contribute,1781012324,3,0,0
tdmddbpq,13,evnisgib,26,activism,EffortTask,1781012324,3,0,0
tdmddbpq,2,gl3plip3,26,activism,EffortTask,1781012325,3,1,0
tdmddbpq,11,5qny78h8,19,activism,RoundResults,1781012328,2,0,0
tdmddbpq,10,84zpvizz,27,activism,Contribute,1781012329,3,0,0
tdmddbpq,19,fevonr07,26,activism,EffortTask,1781012329,3,1,0
tdmddbpq,27,bygi6pv2,26,activism,EffortTask,1781012330,3,1,0
tdmddbpq,21,amhitlg7,19,activism,RoundResults,1781012330,2,0,0
tdmddbpq,26,mdfk29n4,26,activism,EffortTask,1781012331,3,1,0
tdmddbpq,1,r6cd7e3m,26,activism,EffortTask,1781012331,3,1,0
tdmddbpq,4,mo19ix9u,26,activism,EffortTask,1781012331,3,1,0
tdmddbpq,6,hw7ddtgh,26,activism,EffortTask,1781012332,3,1,0
tdmddbpq,2,gl3plip3,27,activism,Contribute,1781012333,3,0,0
tdmddbpq,2,gl3plip3,28,activism,WaitForResults,1781012334,3,0,1
tdmddbpq,12,hd9e5rlc,28,activism,WaitForResults,1781012334,3,0,1
tdmddbpq,23,t5bft775,28,activism,WaitForResults,1781012334,3,0,1
tdmddbpq,10,84zpvizz,28,activism,WaitForResults,1781012334,3,0,1
tdmddbpq,28,r3xrntnr,19,activism,RoundResults,1781012334,2,0,0
tdmddbpq,1,r6cd7e3m,27,activism,Contribute,1781012334,3,0,0
tdmddbpq,19,fevonr07,27,activism,Contribute,1781012335,3,0,0
tdmddbpq,7,emq43ot6,26,activism,EffortTask,1781012335,3,1,0
tdmddbpq,27,bygi6pv2,27,activism,Contribute,1781012335,3,0,0
tdmddbpq,4,mo19ix9u,27,activism,Contribute,1781012336,3,0,0
tdmddbpq,6,hw7ddtgh,27,activism,Contribute,1781012336,3,0,0
tdmddbpq,23,t5bft775,29,activism,RoundResults,1781012338,3,0,0
tdmddbpq,13,evnisgib,27,activism,Contribute,1781012338,3,0,0
tdmddbpq,13,evnisgib,28,activism,WaitForResults,1781012338,3,0,1
tdmddbpq,19,fevonr07,28,activism,WaitForResults,1781012338,3,0,1
tdmddbpq,1,r6cd7e3m,28,activism,WaitForResults,1781012338,3,0,1
tdmddbpq,6,hw7ddtgh,28,activism,WaitForResults,1781012338,3,0,1
tdmddbpq,26,mdfk29n4,27,activism,Contribute,1781012338,3,0,0
tdmddbpq,12,hd9e5rlc,29,activism,RoundResults,1781012339,3,0,0
tdmddbpq,7,emq43ot6,27,activism,Contribute,1781012340,3,0,0
tdmddbpq,10,84zpvizz,29,activism,RoundResults,1781012340,3,0,0
tdmddbpq,4,mo19ix9u,28,activism,WaitForResults,1781012340,3,0,1
tdmddbpq,7,emq43ot6,28,activism,WaitForResults,1781012340,3,0,1
tdmddbpq,26,mdfk29n4,28,activism,WaitForResults,1781012340,3,0,1
tdmddbpq,27,bygi6pv2,28,activism,WaitForResults,1781012340,3,0,1
tdmddbpq,25,83aftgm4,26,activism,EffortTask,1781012340,3,0,0
tdmddbpq,15,1pjntanf,19,activism,RoundResults,1781012340,2,0,0
tdmddbpq,19,fevonr07,29,activism,RoundResults,1781012341,3,0,0
tdmddbpq,6,hw7ddtgh,29,activism,RoundResults,1781012342,3,0,0
tdmddbpq,4,mo19ix9u,29,activism,RoundResults,1781012342,3,0,0
tdmddbpq,9,678275og,27,activism,Contribute,1781012343,3,0,0
tdmddbpq,24,5axkw4ic,28,activism,WaitForResults,1781012343,3,0,1
tdmddbpq,9,678275og,28,activism,WaitForResults,1781012343,3,0,1
tdmddbpq,14,s4fdfqql,28,activism,WaitForResults,1781012343,3,0,1
tdmddbpq,22,nqzcesvm,28,activism,WaitForResults,1781012343,3,0,1
tdmddbpq,25,83aftgm4,27,activism,Contribute,1781012344,3,0,0
tdmddbpq,2,gl3plip3,29,activism,RoundResults,1781012344,3,0,0
tdmddbpq,27,bygi6pv2,29,activism,RoundResults,1781012345,3,0,0
tdmddbpq,1,r6cd7e3m,29,activism,RoundResults,1781012346,3,0,0
tdmddbpq,7,emq43ot6,29,activism,RoundResults,1781012346,3,0,0
tdmddbpq,13,evnisgib,29,activism,RoundResults,1781012346,3,0,0
tdmddbpq,26,mdfk29n4,29,activism,RoundResults,1781012347,3,0,0
tdmddbpq,24,5axkw4ic,29,activism,RoundResults,1781012347,3,0,0
tdmddbpq,5,omy7uxz8,26,activism,EffortTask,1781012349,3,1,0
tdmddbpq,22,nqzcesvm,29,activism,RoundResults,1781012349,3,0,0
tdmddbpq,20,re1bvtsn,26,activism,EffortTask,1781012352,3,1,0
tdmddbpq,14,s4fdfqql,29,activism,RoundResults,1781012352,3,0,0
tdmddbpq,9,678275og,29,activism,RoundResults,1781012352,3,0,0
tdmddbpq,3,0m90edei,26,activism,EffortTask,1781012352,3,1,0
tdmddbpq,17,ek9i2pnl,26,activism,EffortTask,1781012354,3,1,0
tdmddbpq,16,f6vny8d1,26,activism,EffortTask,1781012354,3,1,0
tdmddbpq,18,5f0bpqo8,26,activism,EffortTask,1781012354,3,1,0
tdmddbpq,5,omy7uxz8,27,activism,Contribute,1781012355,3,0,0
tdmddbpq,20,re1bvtsn,27,activism,Contribute,1781012355,3,0,0
tdmddbpq,8,zwt9mabo,26,activism,EffortTask,1781012358,3,1,0
tdmddbpq,3,0m90edei,27,activism,Contribute,1781012362,3,0,0
tdmddbpq,8,zwt9mabo,27,activism,Contribute,1781012364,3,0,0
tdmddbpq,16,f6vny8d1,27,activism,Contribute,1781012366,3,0,0
tdmddbpq,3,0m90edei,28,activism,WaitForResults,1781012366,3,0,1
tdmddbpq,16,f6vny8d1,28,activism,WaitForResults,1781012366,3,0,1
tdmddbpq,20,re1bvtsn,28,activism,WaitForResults,1781012366,3,0,1
tdmddbpq,25,83aftgm4,28,activism,WaitForResults,1781012366,3,0,1
tdmddbpq,17,ek9i2pnl,27,activism,Contribute,1781012367,3,0,0
tdmddbpq,25,83aftgm4,29,activism,RoundResults,1781012369,3,0,0
tdmddbpq,20,re1bvtsn,29,activism,RoundResults,1781012371,3,0,0
tdmddbpq,3,0m90edei,29,activism,RoundResults,1781012373,3,0,0
tdmddbpq,11,5qny78h8,26,activism,EffortTask,1781012373,3,1,0
tdmddbpq,16,f6vny8d1,29,activism,RoundResults,1781012374,3,0,0
tdmddbpq,21,amhitlg7,26,activism,EffortTask,1781012376,3,1,0
tdmddbpq,28,r3xrntnr,26,activism,EffortTask,1781012379,3,1,0
tdmddbpq,11,5qny78h8,27,activism,Contribute,1781012379,3,0,0
tdmddbpq,18,5f0bpqo8,27,activism,Contribute,1781012380,3,0,0
tdmddbpq,17,ek9i2pnl,28,activism,WaitForResults,1781012380,3,0,1
tdmddbpq,18,5f0bpqo8,28,activism,WaitForResults,1781012380,3,0,1
tdmddbpq,5,omy7uxz8,28,activism,WaitForResults,1781012380,3,0,1
tdmddbpq,8,zwt9mabo,28,activism,WaitForResults,1781012380,3,0,1
tdmddbpq,21,amhitlg7,27,activism,Contribute,1781012383,3,0,0
tdmddbpq,23,t5bft775,36,activism,EffortTask,1781012383,4,1,0
tdmddbpq,12,hd9e5rlc,36,activism,EffortTask,1781012385,4,1,0
tdmddbpq,10,84zpvizz,36,activism,EffortTask,1781012385,4,1,0
tdmddbpq,15,1pjntanf,26,activism,EffortTask,1781012386,3,1,0
tdmddbpq,28,r3xrntnr,27,activism,Contribute,1781012386,3,0,0
tdmddbpq,19,fevonr07,36,activism,EffortTask,1781012387,4,1,0
tdmddbpq,6,hw7ddtgh,36,activism,EffortTask,1781012387,4,1,0
tdmddbpq,4,mo19ix9u,36,activism,EffortTask,1781012387,4,1,0
tdmddbpq,5,omy7uxz8,29,activism,RoundResults,1781012387,3,0,0
tdmddbpq,10,84zpvizz,37,activism,Contribute,1781012389,4,0,0
tdmddbpq,2,gl3plip3,36,activism,EffortTask,1781012390,4,1,0
tdmddbpq,23,t5bft775,37,activism,Contribute,1781012390,4,0,0
tdmddbpq,27,bygi6pv2,36,activism,EffortTask,1781012390,4,1,0
tdmddbpq,17,ek9i2pnl,29,activism,RoundResults,1781012390,3,0,0
tdmddbpq,18,5f0bpqo8,29,activism,RoundResults,1781012390,3,0,0
tdmddbpq,1,r6cd7e3m,36,activism,EffortTask,1781012391,4,1,0
tdmddbpq,7,emq43ot6,36,activism,EffortTask,1781012391,4,1,0
tdmddbpq,13,evnisgib,36,activism,EffortTask,1781012391,4,1,0
tdmddbpq,6,hw7ddtgh,37,activism,Contribute,1781012391,4,0,0
tdmddbpq,12,hd9e5rlc,37,activism,Contribute,1781012392,4,0,0
tdmddbpq,26,mdfk29n4,36,activism,EffortTask,1781012392,4,1,0
tdmddbpq,24,5axkw4ic,36,activism,EffortTask,1781012393,4,1,0
tdmddbpq,4,mo19ix9u,37,activism,Contribute,1781012393,4,0,0
tdmddbpq,1,r6cd7e3m,37,activism,Contribute,1781012393,4,0,0
tdmddbpq,19,fevonr07,37,activism,Contribute,1781012394,4,0,0
tdmddbpq,8,zwt9mabo,29,activism,RoundResults,1781012394,3,0,0
tdmddbpq,22,nqzcesvm,36,activism,EffortTask,1781012395,4,1,0
tdmddbpq,26,mdfk29n4,37,activism,Contribute,1781012395,4,0,0
tdmddbpq,13,evnisgib,37,activism,Contribute,1781012395,4,0,0
tdmddbpq,1,r6cd7e3m,38,activism,WaitForResults,1781012396,4,0,1
tdmddbpq,6,hw7ddtgh,38,activism,WaitForResults,1781012396,4,0,1
tdmddbpq,13,evnisgib,38,activism,WaitForResults,1781012396,4,0,1
tdmddbpq,19,fevonr07,38,activism,WaitForResults,1781012396,4,0,1
tdmddbpq,7,emq43ot6,37,activism,Contribute,1781012396,4,0,0
tdmddbpq,15,1pjntanf,27,activism,Contribute,1781012397,3,0,0
tdmddbpq,11,5qny78h8,28,activism,WaitForResults,1781012397,3,0,1
tdmddbpq,15,1pjntanf,28,activism,WaitForResults,1781012397,3,0,1
tdmddbpq,21,amhitlg7,28,activism,WaitForResults,1781012397,3,0,1
tdmddbpq,28,r3xrntnr,28,activism,WaitForResults,1781012397,3,0,1
tdmddbpq,14,s4fdfqql,36,activism,EffortTask,1781012397,4,1,0
tdmddbpq,24,5axkw4ic,37,activism,Contribute,1781012397,4,0,0
tdmddbpq,9,678275og,36,activism,EffortTask,1781012397,4,1,0
tdmddbpq,2,gl3plip3,37,activism,Contribute,1781012398,4,0,0
tdmddbpq,2,gl3plip3,38,activism,WaitForResults,1781012398,4,0,1
tdmddbpq,10,84zpvizz,38,activism,WaitForResults,1781012398,4,0,1
tdmddbpq,12,hd9e5rlc,38,activism,WaitForResults,1781012398,4,0,1
tdmddbpq,23,t5bft775,38,activism,WaitForResults,1781012398,4,0,1
tdmddbpq,27,bygi6pv2,37,activism,Contribute,1781012398,4,0,0
tdmddbpq,19,fevonr07,39,activism,RoundResults,1781012398,4,0,0
tdmddbpq,4,mo19ix9u,38,activism,WaitForResults,1781012398,4,0,1
tdmddbpq,7,emq43ot6,38,activism,WaitForResults,1781012398,4,0,1
tdmddbpq,26,mdfk29n4,38,activism,WaitForResults,1781012398,4,0,1
tdmddbpq,27,bygi6pv2,38,activism,WaitForResults,1781012398,4,0,1
tdmddbpq,22,nqzcesvm,37,activism,Contribute,1781012398,4,0,0
tdmddbpq,6,hw7ddtgh,39,activism,RoundResults,1781012399,4,0,0
tdmddbpq,13,evnisgib,39,activism,RoundResults,1781012400,4,0,0
tdmddbpq,1,r6cd7e3m,39,activism,RoundResults,1781012400,4,0,0
tdmddbpq,12,hd9e5rlc,39,activism,RoundResults,1781012400,4,0,0
tdmddbpq,9,678275og,37,activism,Contribute,1781012401,4,0,0
tdmddbpq,11,5qny78h8,29,activism,RoundResults,1781012402,3,0,0
tdmddbpq,27,bygi6pv2,39,activism,RoundResults,1781012402,4,0,0
tdmddbpq,4,mo19ix9u,39,activism,RoundResults,1781012402,4,0,0
tdmddbpq,14,s4fdfqql,37,activism,Contribute,1781012403,4,0,0
tdmddbpq,9,678275og,38,activism,WaitForResults,1781012403,4,0,1
tdmddbpq,14,s4fdfqql,38,activism,WaitForResults,1781012403,4,0,1
tdmddbpq,22,nqzcesvm,38,activism,WaitForResults,1781012403,4,0,1
tdmddbpq,24,5axkw4ic,38,activism,WaitForResults,1781012403,4,0,1
tdmddbpq,28,r3xrntnr,29,activism,RoundResults,1781012404,3,0,0
tdmddbpq,10,84zpvizz,39,activism,RoundResults,1781012404,4,0,0
tdmddbpq,26,mdfk29n4,39,activism,RoundResults,1781012404,4,0,0
tdmddbpq,21,amhitlg7,29,activism,RoundResults,1781012404,3,0,0
tdmddbpq,2,gl3plip3,39,activism,RoundResults,1781012404,4,0,0
tdmddbpq,23,t5bft775,39,activism,RoundResults,1781012405,4,0,0
tdmddbpq,24,5axkw4ic,39,activism,RoundResults,1781012405,4,0,0
tdmddbpq,15,1pjntanf,29,activism,RoundResults,1781012406,3,0,0
tdmddbpq,7,emq43ot6,39,activism,RoundResults,1781012407,4,0,0
tdmddbpq,9,678275og,39,activism,RoundResults,1781012408,4,0,0
tdmddbpq,14,s4fdfqql,39,activism,RoundResults,1781012408,4,0,0
tdmddbpq,22,nqzcesvm,39,activism,RoundResults,1781012408,4,0,0
tdmddbpq,25,83aftgm4,36,activism,EffortTask,1781012414,4,1,0
tdmddbpq,20,re1bvtsn,36,activism,EffortTask,1781012416,4,1,0
tdmddbpq,3,0m90edei,36,activism,EffortTask,1781012418,4,1,0
tdmddbpq,20,re1bvtsn,37,activism,Contribute,1781012419,4,0,0
tdmddbpq,16,f6vny8d1,36,activism,EffortTask,1781012419,4,1,0
tdmddbpq,25,83aftgm4,37,activism,Contribute,1781012422,4,0,0
tdmddbpq,3,0m90edei,37,activism,Contribute,1781012426,4,0,0
tdmddbpq,16,f6vny8d1,37,activism,Contribute,1781012428,4,0,0
tdmddbpq,3,0m90edei,38,activism,WaitForResults,1781012428,4,0,1
tdmddbpq,16,f6vny8d1,38,activism,WaitForResults,1781012428,4,0,1
tdmddbpq,20,re1bvtsn,38,activism,WaitForResults,1781012428,4,0,1
tdmddbpq,25,83aftgm4,38,activism,WaitForResults,1781012428,4,0,1
tdmddbpq,25,83aftgm4,39,activism,RoundResults,1781012430,4,0,0
tdmddbpq,3,0m90edei,39,activism,RoundResults,1781012431,4,0,0
tdmddbpq,5,omy7uxz8,36,activism,EffortTask,1781012433,4,1,0
tdmddbpq,20,re1bvtsn,39,activism,RoundResults,1781012433,4,0,0
tdmddbpq,17,ek9i2pnl,36,activism,EffortTask,1781012435,4,1,0
tdmddbpq,18,5f0bpqo8,36,activism,EffortTask,1781012436,4,1,0
tdmddbpq,18,5f0bpqo8,36,activism,EffortTask,1781012436,4,1,0
tdmddbpq,16,f6vny8d1,39,activism,RoundResults,1781012437,4,0,0
tdmddbpq,5,omy7uxz8,37,activism,Contribute,1781012437,4,0,0
tdmddbpq,8,zwt9mabo,36,activism,EffortTask,1781012439,4,1,0
tdmddbpq,13,evnisgib,46,activism,EffortTask,1781012443,5,0,0
tdmddbpq,19,fevonr07,46,activism,EffortTask,1781012443,5,1,0
tdmddbpq,8,zwt9mabo,37,activism,Contribute,1781012444,4,0,0
tdmddbpq,6,hw7ddtgh,46,activism,EffortTask,1781012444,5,1,0
tdmddbpq,18,5f0bpqo8,37,activism,Contribute,1781012445,4,0,0
tdmddbpq,1,r6cd7e3m,46,activism,EffortTask,1781012445,5,1,0
tdmddbpq,17,ek9i2pnl,37,activism,Contribute,1781012445,4,0,0
tdmddbpq,5,omy7uxz8,38,activism,WaitForResults,1781012446,4,0,1
tdmddbpq,8,zwt9mabo,38,activism,WaitForResults,1781012446,4,0,1
tdmddbpq,17,ek9i2pnl,38,activism,WaitForResults,1781012446,4,0,1
tdmddbpq,18,5f0bpqo8,38,activism,WaitForResults,1781012446,4,0,1
tdmddbpq,12,hd9e5rlc,46,activism,EffortTask,1781012446,5,1,0
tdmddbpq,11,5qny78h8,36,activism,EffortTask,1781012447,4,1,0
tdmddbpq,26,mdfk29n4,46,activism,EffortTask,1781012447,5,0,0
tdmddbpq,1,r6cd7e3m,47,activism,Contribute,1781012447,5,0,0
tdmddbpq,19,fevonr07,47,activism,Contribute,1781012447,5,0,0
tdmddbpq,13,evnisgib,47,activism,Contribute,1781012447,5,0,0
tdmddbpq,27,bygi6pv2,46,activism,EffortTask,1781012447,5,1,0
tdmddbpq,4,mo19ix9u,46,activism,EffortTask,1781012447,5,1,0
tdmddbpq,2,gl3plip3,46,activism,EffortTask,1781012448,5,0,0
tdmddbpq,28,r3xrntnr,36,activism,EffortTask,1781012449,4,1,0
tdmddbpq,10,84zpvizz,46,activism,EffortTask,1781012449,5,1,0
tdmddbpq,21,amhitlg7,36,activism,EffortTask,1781012449,4,1,0
tdmddbpq,6,hw7ddtgh,47,activism,Contribute,1781012450,5,0,0
tdmddbpq,1,r6cd7e3m,48,activism,WaitForResults,1781012450,5,0,1
tdmddbpq,13,evnisgib,48,activism,WaitForResults,1781012450,5,0,1
tdmddbpq,19,fevonr07,48,activism,WaitForResults,1781012450,5,0,1
tdmddbpq,6,hw7ddtgh,48,activism,WaitForResults,1781012450,5,0,1
tdmddbpq,23,t5bft775,46,activism,EffortTask,1781012450,5,1,0
tdmddbpq,24,5axkw4ic,46,activism,EffortTask,1781012451,5,1,0
tdmddbpq,15,1pjntanf,36,activism,EffortTask,1781012451,4,1,0
tdmddbpq,12,hd9e5rlc,47,activism,Contribute,1781012451,5,0,0
tdmddbpq,4,mo19ix9u,47,activism,Contribute,1781012451,5,0,0
tdmddbpq,19,fevonr07,49,activism,RoundResults,1781012451,5,0,0
tdmddbpq,6,hw7ddtgh,49,activism,RoundResults,1781012452,5,0,0
tdmddbpq,1,r6cd7e3m,49,activism,RoundResults,1781012452,5,0,0
tdmddbpq,11,5qny78h8,37,activism,Contribute,1781012452,4,0,0
tdmddbpq,7,emq43ot6,46,activism,EffortTask,1781012452,5,1,0
tdmddbpq,13,evnisgib,49,activism,RoundResults,1781012453,5,0,0
tdmddbpq,10,84zpvizz,47,activism,Contribute,1781012453,5,0,0
tdmddbpq,9,678275og,46,activism,EffortTask,1781012453,5,1,0
tdmddbpq,14,s4fdfqql,46,activism,EffortTask,1781012453,5,1,0
tdmddbpq,18,5f0bpqo8,39,activism,RoundResults,1781012453,4,0,0
tdmddbpq,22,nqzcesvm,46,activism,EffortTask,1781012453,5,1,0
tdmddbpq,17,ek9i2pnl,39,activism,RoundResults,1781012454,4,0,0
tdmddbpq,28,r3xrntnr,37,activism,Contribute,1781012454,4,0,0
tdmddbpq,27,bygi6pv2,47,activism,Contribute,1781012454,5,0,0
tdmddbpq,26,mdfk29n4,47,activism,Contribute,1781012454,5,0,0
tdmddbpq,5,omy7uxz8,39,activism,RoundResults,1781012455,4,0,0
tdmddbpq,24,5axkw4ic,47,activism,Contribute,1781012456,5,0,0
tdmddbpq,9,678275og,47,activism,Contribute,1781012457,5,0,0
tdmddbpq,23,t5bft775,47,activism,Contribute,1781012457,5,0,0
tdmddbpq,7,emq43ot6,47,activism,Contribute,1781012458,5,0,0
tdmddbpq,7,emq43ot6,48,activism,WaitForResults,1781012458,5,0,1
tdmddbpq,4,mo19ix9u,48,activism,WaitForResults,1781012458,5,0,1
tdmddbpq,26,mdfk29n4,48,activism,WaitForResults,1781012458,5,0,1
tdmddbpq,27,bygi6pv2,48,activism,WaitForResults,1781012458,5,0,1
tdmddbpq,14,s4fdfqql,47,activism,Contribute,1781012460,5,0,0
tdmddbpq,4,mo19ix9u,49,activism,RoundResults,1781012461,5,0,0
tdmddbpq,27,bygi6pv2,49,activism,RoundResults,1781012461,5,0,0
tdmddbpq,2,gl3plip3,47,activism,Contribute,1781012462,5,0,0
tdmddbpq,12,hd9e5rlc,48,activism,WaitForResults,1781012462,5,0,1
tdmddbpq,23,t5bft775,48,activism,WaitForResults,1781012462,5,0,1
tdmddbpq,10,84zpvizz,48,activism,WaitForResults,1781012462,5,0,1
tdmddbpq,2,gl3plip3,48,activism,WaitForResults,1781012462,5,0,1
tdmddbpq,21,amhitlg7,37,activism,Contribute,1781012462,4,0,0
tdmddbpq,15,1pjntanf,37,activism,Contribute,1781012462,4,0,0
tdmddbpq,11,5qny78h8,38,activism,WaitForResults,1781012462,4,0,1
tdmddbpq,15,1pjntanf,38,activism,WaitForResults,1781012462,4,0,1
tdmddbpq,21,amhitlg7,38,activism,WaitForResults,1781012462,4,0,1
tdmddbpq,28,r3xrntnr,38,activism,WaitForResults,1781012462,4,0,1
tdmddbpq,8,zwt9mabo,39,activism,RoundResults,1781012463,4,0,0
tdmddbpq,26,mdfk29n4,49,activism,RoundResults,1781012464,5,0,0
tdmddbpq,12,hd9e5rlc,49,activism,RoundResults,1781012464,5,0,0
tdmddbpq,23,t5bft775,49,activism,RoundResults,1781012464,5,0,0
tdmddbpq,11,5qny78h8,39,activism,RoundResults,1781012467,4,0,0
tdmddbpq,28,r3xrntnr,39,activism,RoundResults,1781012467,4,0,0
tdmddbpq,2,gl3plip3,49,activism,RoundResults,1781012467,5,0,0
tdmddbpq,21,amhitlg7,39,activism,RoundResults,1781012467,4,0,0
tdmddbpq,7,emq43ot6,49,activism,RoundResults,1781012469,5,0,0
tdmddbpq,15,1pjntanf,39,activism,RoundResults,1781012471,4,0,0
tdmddbpq,22,nqzcesvm,47,activism,Contribute,1781012472,5,0,0
tdmddbpq,9,678275og,48,activism,WaitForResults,1781012472,5,0,1
tdmddbpq,14,s4fdfqql,48,activism,WaitForResults,1781012472,5,0,1
tdmddbpq,22,nqzcesvm,48,activism,WaitForResults,1781012472,5,0,1
tdmddbpq,24,5axkw4ic,48,activism,WaitForResults,1781012472,5,0,1
tdmddbpq,25,83aftgm4,46,activism,EffortTask,1781012475,5,1,0
tdmddbpq,22,nqzcesvm,49,activism,RoundResults,1781012475,5,0,0
tdmddbpq,3,0m90edei,46,activism,EffortTask,1781012476,5,1,0
tdmddbpq,14,s4fdfqql,49,activism,RoundResults,1781012478,5,0,0
tdmddbpq,20,re1bvtsn,46,activism,EffortTask,1781012478,5,1,0
tdmddbpq,9,678275og,49,activism,RoundResults,1781012478,5,0,0
tdmddbpq,24,5axkw4ic,49,activism,RoundResults,1781012480,5,0,0
tdmddbpq,3,0m90edei,47,activism,Contribute,1781012480,5,0,0
tdmddbpq,25,83aftgm4,47,activism,Contribute,1781012480,5,0,0
tdmddbpq,20,re1bvtsn,47,activism,Contribute,1781012481,5,0,0
tdmddbpq,16,f6vny8d1,46,activism,EffortTask,1781012482,5,1,0
tdmddbpq,16,f6vny8d1,47,activism,Contribute,1781012487,5,0,0
tdmddbpq,16,f6vny8d1,48,activism,WaitForResults,1781012487,5,0,1
tdmddbpq,20,re1bvtsn,48,activism,WaitForResults,1781012487,5,0,1
tdmddbpq,25,83aftgm4,48,activism,WaitForResults,1781012487,5,0,1
tdmddbpq,3,0m90edei,48,activism,WaitForResults,1781012487,5,0,1
tdmddbpq,20,re1bvtsn,49,activism,RoundResults,1781012490,5,0,0
tdmddbpq,25,83aftgm4,49,activism,RoundResults,1781012490,5,0,0
tdmddbpq,3,0m90edei,49,activism,RoundResults,1781012491,5,0,0
tdmddbpq,16,f6vny8d1,49,activism,RoundResults,1781012493,5,0,0
tdmddbpq,19,fevonr07,56,activism,EffortTask,1781012497,6,1,0
tdmddbpq,6,hw7ddtgh,56,activism,EffortTask,1781012497,6,1,0
tdmddbpq,1,r6cd7e3m,56,activism,EffortTask,1781012497,6,1,0
tdmddbpq,13,evnisgib,56,activism,EffortTask,1781012498,6,1,0
tdmddbpq,18,5f0bpqo8,46,activism,EffortTask,1781012498,5,1,0
tdmddbpq,17,ek9i2pnl,46,activism,EffortTask,1781012499,5,1,0
tdmddbpq,5,omy7uxz8,46,activism,EffortTask,1781012500,5,1,0
tdmddbpq,1,r6cd7e3m,57,activism,Contribute,1781012500,6,0,0
tdmddbpq,6,hw7ddtgh,57,activism,Contribute,1781012501,6,0,0
tdmddbpq,19,fevonr07,57,activism,Contribute,1781012501,6,0,0
tdmddbpq,13,evnisgib,57,activism,Contribute,1781012501,6,0,0
tdmddbpq,1,r6cd7e3m,58,activism,WaitForResults,1781012501,6,0,1
tdmddbpq,6,hw7ddtgh,58,activism,WaitForResults,1781012501,6,0,1
tdmddbpq,13,evnisgib,58,activism,WaitForResults,1781012501,6,0,1
tdmddbpq,19,fevonr07,58,activism,WaitForResults,1781012501,6,0,1
tdmddbpq,13,evnisgib,59,activism,RoundResults,1781012503,6,0,0
tdmddbpq,6,hw7ddtgh,59,activism,RoundResults,1781012503,6,0,0
tdmddbpq,1,r6cd7e3m,59,activism,RoundResults,1781012505,6,0,0
tdmddbpq,4,mo19ix9u,56,activism,EffortTask,1781012506,6,1,0
tdmddbpq,5,omy7uxz8,47,activism,Contribute,1781012506,5,0,0
tdmddbpq,27,bygi6pv2,56,activism,EffortTask,1781012507,6,1,0
tdmddbpq,8,zwt9mabo,46,activism,EffortTask,1781012508,5,0,0
tdmddbpq,4,mo19ix9u,57,activism,Contribute,1781012509,6,0,0
tdmddbpq,26,mdfk29n4,56,activism,EffortTask,1781012509,6,1,0
tdmddbpq,12,hd9e5rlc,56,activism,EffortTask,1781012509,6,1,0
tdmddbpq,23,t5bft775,56,activism,EffortTask,1781012509,6,1,0
tdmddbpq,27,bygi6pv2,57,activism,Contribute,1781012510,6,0,0
tdmddbpq,11,5qny78h8,46,activism,EffortTask,1781012512,5,1,0
tdmddbpq,28,r3xrntnr,46,activism,EffortTask,1781012512,5,1,0
tdmddbpq,2,gl3plip3,56,activism,EffortTask,1781012512,6,1,0
tdmddbpq,21,amhitlg7,46,activism,EffortTask,1781012512,5,1,0
tdmddbpq,17,ek9i2pnl,47,activism,Contribute,1781012513,5,0,0
tdmddbpq,23,t5bft775,57,activism,Contribute,1781012513,6,0,0
tdmddbpq,26,mdfk29n4,57,activism,Contribute,1781012513,6,0,0
tdmddbpq,18,5f0bpqo8,47,activism,Contribute,1781012513,5,0,0
tdmddbpq,7,emq43ot6,56,activism,EffortTask,1781012515,6,1,0
tdmddbpq,12,hd9e5rlc,57,activism,Contribute,1781012515,6,0,0
tdmddbpq,19,fevonr07,59,activism,RoundResults,1781012516,6,0,0
tdmddbpq,15,1pjntanf,46,activism,EffortTask,1781012516,5,1,0
tdmddbpq,2,gl3plip3,57,activism,Contribute,1781012517,6,0,0
tdmddbpq,28,r3xrntnr,47,activism,Contribute,1781012517,5,0,0
tdmddbpq,21,amhitlg7,47,activism,Contribute,1781012518,5,0,0
tdmddbpq,7,emq43ot6,57,activism,Contribute,1781012519,6,0,0
tdmddbpq,11,5qny78h8,47,activism,Contribute,1781012519,5,0,0
tdmddbpq,4,mo19ix9u,58,activism,WaitForResults,1781012519,6,0,1
