session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
ahosr93r,8,8gd3793t,124,activism,ActivismChoice,1780995614,13,0,0
ahosr93r,25,1yv42yer,124,activism,ActivismChoice,1780995615,13,0,0
ahosr93r,28,a3llmru2,119,activism,RoundResults,1780995617,12,0,0
ahosr93r,14,nnn3u3ee,124,activism,ActivismChoice,1780995619,13,0,0
ahosr93r,24,iircdrz3,116,activism,EffortTask,1780995619,12,1,0
ahosr93r,10,hapbqcq1,116,activism,EffortTask,1780995619,12,1,0
ahosr93r,21,ju6xezrw,116,activism,EffortTask,1780995619,12,1,0
ahosr93r,7,2a57mkrx,116,activism,EffortTask,1780995619,12,1,0
ahosr93r,24,iircdrz3,117,activism,Contribute,1780995622,12,0,0
ahosr93r,10,hapbqcq1,117,activism,Contribute,1780995623,12,0,0
ahosr93r,28,a3llmru2,124,activism,ActivismChoice,1780995623,13,0,0
ahosr93r,7,2a57mkrx,117,activism,Contribute,1780995623,12,0,0
ahosr93r,8,8gd3793t,125,activism,WaitForActivism,1780995623,13,0,1
ahosr93r,14,nnn3u3ee,125,activism,WaitForActivism,1780995623,13,0,1
ahosr93r,28,a3llmru2,125,activism,WaitForActivism,1780995623,13,0,1
ahosr93r,25,1yv42yer,125,activism,WaitForActivism,1780995623,13,0,1
ahosr93r,21,ju6xezrw,117,activism,Contribute,1780995624,12,0,0
ahosr93r,7,2a57mkrx,118,activism,WaitForResults,1780995624,12,0,1
ahosr93r,10,hapbqcq1,118,activism,WaitForResults,1780995624,12,0,1
ahosr93r,21,ju6xezrw,118,activism,WaitForResults,1780995624,12,0,1
ahosr93r,24,iircdrz3,118,activism,WaitForResults,1780995624,12,0,1
ahosr93r,7,2a57mkrx,119,activism,RoundResults,1780995628,12,0,0
ahosr93r,10,hapbqcq1,119,activism,RoundResults,1780995629,12,0,0
ahosr93r,24,iircdrz3,119,activism,RoundResults,1780995630,12,0,0
ahosr93r,10,hapbqcq1,124,activism,ActivismChoice,1780995630,13,0,0
ahosr93r,7,2a57mkrx,124,activism,ActivismChoice,1780995631,13,0,0
ahosr93r,24,iircdrz3,124,activism,ActivismChoice,1780995633,13,0,0
ahosr93r,21,ju6xezrw,119,activism,RoundResults,1780995634,12,0,0
ahosr93r,23,lbjc7cyh,136,activism,EffortTask,1780995637,14,1,0
ahosr93r,1,7m52afu6,136,activism,EffortTask,1780995637,14,1,0
ahosr93r,21,ju6xezrw,124,activism,ActivismChoice,1780995640,13,0,0
ahosr93r,10,hapbqcq1,125,activism,WaitForActivism,1780995640,13,0,1
ahosr93r,7,2a57mkrx,125,activism,WaitForActivism,1780995640,13,0,1
ahosr93r,21,ju6xezrw,125,activism,WaitForActivism,1780995640,13,0,1
ahosr93r,24,iircdrz3,125,activism,WaitForActivism,1780995640,13,0,1
ahosr93r,20,ykenmho2,136,activism,EffortTask,1780995642,14,1,0
ahosr93r,26,zy9e5vmk,136,activism,EffortTask,1780995642,14,1,0
ahosr93r,1,7m52afu6,137,activism,Contribute,1780995643,14,0,0
ahosr93r,23,lbjc7cyh,137,activism,Contribute,1780995646,14,0,0
ahosr93r,26,zy9e5vmk,137,activism,Contribute,1780995646,14,0,0
ahosr93r,20,ykenmho2,137,activism,Contribute,1780995646,14,0,0
ahosr93r,26,zy9e5vmk,138,activism,WaitForResults,1780995646,14,0,1
ahosr93r,1,7m52afu6,138,activism,WaitForResults,1780995646,14,0,1
ahosr93r,20,ykenmho2,138,activism,WaitForResults,1780995646,14,0,1
ahosr93r,23,lbjc7cyh,138,activism,WaitForResults,1780995646,14,0,1
ahosr93r,26,zy9e5vmk,139,activism,RoundResults,1780995648,14,0,0
ahosr93r,20,ykenmho2,139,activism,RoundResults,1780995648,14,0,0
ahosr93r,26,zy9e5vmk,140,activism,Conclusion,1780995650,14,0,0
ahosr93r,20,ykenmho2,140,activism,Conclusion,1780995651,14,0,0
ahosr93r,23,lbjc7cyh,139,activism,RoundResults,1780995651,14,0,0
ahosr93r,23,lbjc7cyh,140,activism,Conclusion,1780995653,14,0,0
ahosr93r,17,zu7f4eup,126,activism,EffortTask,1780995657,13,1,0
ahosr93r,11,usmgmves,126,activism,EffortTask,1780995657,13,1,0
ahosr93r,22,odojvl0k,126,activism,EffortTask,1780995657,13,1,0
ahosr93r,19,9mcj0ohn,126,activism,EffortTask,1780995657,13,1,0
ahosr93r,1,7m52afu6,139,activism,RoundResults,1780995659,14,0,0
ahosr93r,17,zu7f4eup,127,activism,Contribute,1780995659,13,0,0
ahosr93r,1,7m52afu6,140,activism,Conclusion,1780995660,14,0,0
ahosr93r,22,odojvl0k,127,activism,Contribute,1780995660,13,0,0
ahosr93r,11,usmgmves,127,activism,Contribute,1780995661,13,0,0
ahosr93r,19,9mcj0ohn,127,activism,Contribute,1780995661,13,0,0
ahosr93r,19,9mcj0ohn,128,activism,WaitForResults,1780995661,13,0,1
ahosr93r,22,odojvl0k,128,activism,WaitForResults,1780995661,13,0,1
ahosr93r,11,usmgmves,128,activism,WaitForResults,1780995661,13,0,1
ahosr93r,17,zu7f4eup,128,activism,WaitForResults,1780995661,13,0,1
ahosr93r,19,9mcj0ohn,129,activism,RoundResults,1780995663,13,0,0
ahosr93r,11,usmgmves,129,activism,RoundResults,1780995663,13,0,0
ahosr93r,22,odojvl0k,129,activism,RoundResults,1780995664,13,0,0
ahosr93r,17,zu7f4eup,129,activism,RoundResults,1780995664,13,0,0
ahosr93r,19,9mcj0ohn,134,activism,ActivismChoice,1780995664,14,0,0
ahosr93r,11,usmgmves,134,activism,ActivismChoice,1780995665,14,0,0
ahosr93r,25,1yv42yer,126,activism,EffortTask,1780995668,13,0,0
ahosr93r,28,a3llmru2,126,activism,EffortTask,1780995668,13,1,0
ahosr93r,14,nnn3u3ee,126,activism,EffortTask,1780995668,13,1,0
ahosr93r,8,8gd3793t,126,activism,EffortTask,1780995668,13,1,0
ahosr93r,17,zu7f4eup,134,activism,ActivismChoice,1780995669,14,0,0
ahosr93r,8,8gd3793t,127,activism,Contribute,1780995672,13,0,0
ahosr93r,28,a3llmru2,127,activism,Contribute,1780995673,13,0,0
ahosr93r,25,1yv42yer,127,activism,Contribute,1780995673,13,0,0
ahosr93r,22,odojvl0k,134,activism,ActivismChoice,1780995677,14,0,0
ahosr93r,11,usmgmves,135,activism,WaitForActivism,1780995677,14,0,1
ahosr93r,22,odojvl0k,135,activism,WaitForActivism,1780995677,14,0,1
ahosr93r,19,9mcj0ohn,135,activism,WaitForActivism,1780995677,14,0,1
ahosr93r,17,zu7f4eup,135,activism,WaitForActivism,1780995677,14,0,1
ahosr93r,14,nnn3u3ee,127,activism,Contribute,1780995680,13,0,0
ahosr93r,8,8gd3793t,128,activism,WaitForResults,1780995680,13,0,1
ahosr93r,14,nnn3u3ee,128,activism,WaitForResults,1780995680,13,0,1
ahosr93r,25,1yv42yer,128,activism,WaitForResults,1780995680,13,0,1
ahosr93r,28,a3llmru2,128,activism,WaitForResults,1780995680,13,0,1
ahosr93r,8,8gd3793t,129,activism,RoundResults,1780995682,13,0,0
ahosr93r,24,iircdrz3,126,activism,EffortTask,1780995683,13,0,0
ahosr93r,14,nnn3u3ee,129,activism,RoundResults,1780995683,13,0,0
ahosr93r,25,1yv42yer,129,activism,RoundResults,1780995683,13,0,0
ahosr93r,28,a3llmru2,129,activism,RoundResults,1780995683,13,0,0
ahosr93r,8,8gd3793t,134,activism,ActivismChoice,1780995684,14,0,0
ahosr93r,21,ju6xezrw,126,activism,EffortTask,1780995685,13,1,0
ahosr93r,25,1yv42yer,134,activism,ActivismChoice,1780995685,14,0,0
ahosr93r,10,hapbqcq1,126,activism,EffortTask,1780995685,13,1,0
ahosr93r,7,2a57mkrx,126,activism,EffortTask,1780995685,13,1,0
ahosr93r,28,a3llmru2,134,activism,ActivismChoice,1780995686,14,0,0
ahosr93r,14,nnn3u3ee,134,activism,ActivismChoice,1780995686,14,0,0
ahosr93r,28,a3llmru2,135,activism,WaitForActivism,1780995686,14,0,1
ahosr93r,25,1yv42yer,135,activism,WaitForActivism,1780995686,14,0,1
ahosr93r,8,8gd3793t,135,activism,WaitForActivism,1780995686,14,0,1
ahosr93r,14,nnn3u3ee,135,activism,WaitForActivism,1780995686,14,0,1
ahosr93r,24,iircdrz3,127,activism,Contribute,1780995687,13,0,0
ahosr93r,10,hapbqcq1,127,activism,Contribute,1780995689,13,0,0
ahosr93r,21,ju6xezrw,127,activism,Contribute,1780995690,13,0,0
ahosr93r,7,2a57mkrx,127,activism,Contribute,1780995690,13,0,0
ahosr93r,7,2a57mkrx,128,activism,WaitForResults,1780995690,13,0,1
ahosr93r,10,hapbqcq1,128,activism,WaitForResults,1780995690,13,0,1
ahosr93r,21,ju6xezrw,128,activism,WaitForResults,1780995690,13,0,1
ahosr93r,24,iircdrz3,128,activism,WaitForResults,1780995690,13,0,1
ahosr93r,10,hapbqcq1,129,activism,RoundResults,1780995691,13,0,0
ahosr93r,10,hapbqcq1,134,activism,ActivismChoice,1780995693,14,0,0
ahosr93r,7,2a57mkrx,129,activism,RoundResults,1780995695,13,0,0
ahosr93r,21,ju6xezrw,129,activism,RoundResults,1780995696,13,0,0
ahosr93r,7,2a57mkrx,134,activism,ActivismChoice,1780995697,14,0,0
ahosr93r,24,iircdrz3,129,activism,RoundResults,1780995698,13,0,0
ahosr93r,21,ju6xezrw,134,activism,ActivismChoice,1780995699,14,0,0
ahosr93r,24,iircdrz3,134,activism,ActivismChoice,1780995700,14,0,0
ahosr93r,10,hapbqcq1,135,activism,WaitForActivism,1780995700,14,0,1
ahosr93r,21,ju6xezrw,135,activism,WaitForActivism,1780995700,14,0,1
ahosr93r,7,2a57mkrx,135,activism,WaitForActivism,1780995700,14,0,1
ahosr93r,24,iircdrz3,135,activism,WaitForActivism,1780995700,14,0,1
ahosr93r,26,zy9e5vmk,141,questionnaire,Questionnaire,1780995702,1,0,0
ahosr93r,26,zy9e5vmk,142,questionnaire,FinalPayoff,1780995708,1,0,0
ahosr93r,22,odojvl0k,136,activism,EffortTask,1780995712,14,1,0
ahosr93r,1,7m52afu6,141,questionnaire,Questionnaire,1780995714,1,0,0
ahosr93r,22,odojvl0k,137,activism,Contribute,1780995721,14,0,0
ahosr93r,19,9mcj0ohn,136,activism,EffortTask,1780995721,14,0,0
ahosr93r,17,zu7f4eup,136,activism,EffortTask,1780995722,14,1,0
ahosr93r,11,usmgmves,136,activism,EffortTask,1780995722,14,1,0
ahosr93r,19,9mcj0ohn,137,activism,Contribute,1780995725,14,0,0
ahosr93r,11,usmgmves,137,activism,Contribute,1780995726,14,0,0
ahosr93r,1,7m52afu6,142,questionnaire,FinalPayoff,1780995727,1,0,0
ahosr93r,25,1yv42yer,136,activism,EffortTask,1780995730,14,0,0
ahosr93r,17,zu7f4eup,137,activism,Contribute,1780995731,14,0,0
ahosr93r,11,usmgmves,138,activism,WaitForResults,1780995731,14,0,1
ahosr93r,17,zu7f4eup,138,activism,WaitForResults,1780995731,14,0,1
ahosr93r,19,9mcj0ohn,138,activism,WaitForResults,1780995731,14,0,1
ahosr93r,22,odojvl0k,138,activism,WaitForResults,1780995731,14,0,1
ahosr93r,14,nnn3u3ee,136,activism,EffortTask,1780995732,14,1,0
